match_id,league,date,time,kickoff_time_utc,home_team,away_team,home_goals,away_goals,result,home_odds,draw_odds,away_odds
SP1_2024-09-14_sociedad_real-madrid,SP1,2024-09-14,20:00,2024-09-14 19:00:00+00:00,Sociedad,Real Madrid,0,2,A,4.79,3.73,1.76
I1_2024-09-15_genoa_roma,I1,2024-09-15,11:30,2024-09-15 10:30:00+00:00,Genoa,Roma,1,1,D,3.52,3.25,2.21
SP1_2024-09-15_celta_valladolid,SP1,2024-09-15,13:00,2024-09-15 12:00:00+00:00,Celta,Valladolid,3,1,H,1.65,3.95,5.36
E0_2024-09-15_tottenham_arsenal,E0,2024-09-15,14:00,2024-09-15 13:00:00+00:00,Tottenham,Arsenal,0,1,A,2.77,3.51,2.53
F1_2024-09-15_rennes_montpellier,F1,2024-09-15,14:00,2024-09-15 13:00:00+00:00,Rennes,Montpellier,3,0,H,1.43,4.99,6.74
I1_2024-09-15_atalanta_fiorentina,I1,2024-09-15,14:00,2024-09-15 13:00:00+00:00,Atalanta,Fiorentina,3,2,H,1.85,3.58,4.38
I1_2024-09-15_torino_lecce,I1,2024-09-15,14:00,2024-09-15 13:00:00+00:00,Torino,Lecce,0,0,D,1.92,3.34,4.47
D1_2024-09-15_augsburg_st-pauli,D1,2024-09-15,14:30,2024-09-15 13:30:00+00:00,Augsburg,St Pauli,3,1,H,2.07,3.36,3.81
SP1_2024-09-15_girona_barcelona,SP1,2024-09-15,15:15,2024-09-15 14:15:00+00:00,Girona,Barcelona,1,4,A,4.3,4.21,1.74
F1_2024-09-15_nantes_reims,F1,2024-09-15,16:00,2024-09-15 15:00:00+00:00,Nantes,Reims,1,2,A,2.42,3.25,3.09
F1_2024-09-15_strasbourg_angers,F1,2024-09-15,16:00,2024-09-15 15:00:00+00:00,Strasbourg,Angers,1,1,D,1.63,3.98,5.51
F1_2024-09-15_toulouse_le-havre,F1,2024-09-15,16:00,2024-09-15 15:00:00+00:00,Toulouse,Le Havre,2,0,H,1.91,3.49,4.27
D1_2024-09-15_mainz_werder-bremen,D1,2024-09-15,16:30,2024-09-15 15:30:00+00:00,Mainz,Werder Bremen,1,2,A,2.17,3.58,3.31
E0_2024-09-15_wolves_newcastle,E0,2024-09-15,16:30,2024-09-15 15:30:00+00:00,Wolves,Newcastle,1,2,A,3.59,3.69,2.04
I1_2024-09-15_cagliari_napoli,I1,2024-09-15,17:00,2024-09-15 16:00:00+00:00,Cagliari,Napoli,0,4,A,4.47,3.73,1.8
SP1_2024-09-15_las-palmas_ath-bilbao,SP1,2024-09-15,17:30,2024-09-15 16:30:00+00:00,Las Palmas,Ath Bilbao,2,3,A,3.97,3.42,2.01
F1_2024-09-15_lens_lyon,F1,2024-09-15,19:45,2024-09-15 18:45:00+00:00,Lens,Lyon,0,0,D,1.8,3.95,4.2
I1_2024-09-15_monza_inter,I1,2024-09-15,19:45,2024-09-15 18:45:00+00:00,Monza,Inter,1,1,D,8.66,4.95,1.37
SP1_2024-09-15_ath-madrid_valencia,SP1,2024-09-15,20:00,2024-09-15 19:00:00+00:00,Ath Madrid,Valencia,3,0,H,1.35,4.96,9.87
I1_2024-09-16_parma_udinese,I1,2024-09-16,17:30,2024-09-16 16:30:00+00:00,Parma,Udinese,2,3,A,2.23,3.4,3.31
I1_2024-09-16_lazio_verona,I1,2024-09-16,19:45,2024-09-16 18:45:00+00:00,Lazio,Verona,2,1,H,1.57,4.06,6.2
SP1_2024-09-16_vallecano_osasuna,SP1,2024-09-16,20:00,2024-09-16 19:00:00+00:00,Vallecano,Osasuna,3,1,H,2.11,3.16,3.97
SP1_2024-09-17_mallorca_sociedad,SP1,2024-09-17,18:00,2024-09-17 17:00:00+00:00,Mallorca,Sociedad,1,0,H,3.01,2.65,3.0
SP1_2024-09-18_betis_getafe,SP1,2024-09-18,18:00,2024-09-18 17:00:00+00:00,Betis,Getafe,2,1,H,1.9,3.12,5.05
SP1_2024-09-19_leganes_ath-bilbao,SP1,2024-09-19,18:00,2024-09-19 17:00:00+00:00,Leganes,Ath Bilbao,0,2,A,4.19,3.03,2.11
I1_2024-09-20_cagliari_empoli,I1,2024-09-20,17:30,2024-09-20 16:30:00+00:00,Cagliari,Empoli,0,2,A,2.08,3.29,3.84
D1_2024-09-20_augsburg_mainz,D1,2024-09-20,19:30,2024-09-20 18:30:00+00:00,Augsburg,Mainz,2,3,A,2.37,3.51,2.98
F1_2024-09-20_nice_st-etienne,F1,2024-09-20,19:45,2024-09-20 18:45:00+00:00,Nice,St Etienne,8,0,H,1.48,4.35,7.03
I1_2024-09-20_verona_torino,I1,2024-09-20,19:45,2024-09-20 18:45:00+00:00,Verona,Torino,2,3,A,2.84,2.97,2.82
SP1_2024-09-20_alaves_sevilla,SP1,2024-09-20,20:00,2024-09-20 19:00:00+00:00,Alaves,Sevilla,2,1,H,2.18,3.21,3.66
E0_2024-09-21_west-ham_chelsea,E0,2024-09-21,12:30,2024-09-21 11:30:00+00:00,West Ham,Chelsea,0,3,A,3.53,3.91,2.0
SP1_2024-09-21_valladolid_sociedad,SP1,2024-09-21,13:00,2024-09-21 12:00:00+00:00,Valladolid,Sociedad,0,0,D,3.98,3.04,2.16
I1_2024-09-21_venezia_genoa,I1,2024-09-21,14:00,2024-09-21 13:00:00+00:00,Venezia,Genoa,2,0,H,2.93,3.12,2.62
D1_2024-09-21_bochum_holstein-kiel,D1,2024-09-21,14:30,2024-09-21 13:30:00+00:00,Bochum,Holstein Kiel,2,2,D,1.83,3.89,4.17
D1_2024-09-21_heidenheim_freiburg,D1,2024-09-21,14:30,2024-09-21 13:30:00+00:00,Heidenheim,Freiburg,0,3,A,3.23,3.48,2.25
D1_2024-09-21_union-berlin_hoffenheim,D1,2024-09-21,14:30,2024-09-21 13:30:00+00:00,Union Berlin,Hoffenheim,2,1,H,1.83,3.88,4.17
D1_2024-09-21_werder-bremen_bayern-munich,D1,2024-09-21,14:30,2024-09-21 13:30:00+00:00,Werder Bremen,Bayern Munich,0,5,A,9.06,6.0,1.3
E0_2024-09-21_aston-villa_wolves,E0,2024-09-21,15:00,2024-09-21 14:00:00+00:00,Aston Villa,Wolves,3,1,H,1.62,4.27,5.28
E0_2024-09-21_fulham_newcastle,E0,2024-09-21,15:00,2024-09-21 14:00:00+00:00,Fulham,Newcastle,3,1,H,2.89,3.51,2.45
E0_2024-09-21_leicester_everton,E0,2024-09-21,15:00,2024-09-21 14:00:00+00:00,Leicester,Everton,1,1,D,2.11,3.5,3.57
E0_2024-09-21_liverpool_bournemouth,E0,2024-09-21,15:00,2024-09-21 14:00:00+00:00,Liverpool,Bournemouth,3,0,H,1.26,6.7,10.38
E0_2024-09-21_southampton_ipswich,E0,2024-09-21,15:00,2024-09-21 14:00:00+00:00,Southampton,Ipswich,1,1,D,2.44,3.44,2.95
E0_2024-09-21_tottenham_brentford,E0,2024-09-21,15:00,2024-09-21 14:00:00+00:00,Tottenham,Brentford,3,1,H,1.47,4.99,6.19
SP1_2024-09-21_osasuna_las-palmas,SP1,2024-09-21,15:15,2024-09-21 14:15:00+00:00,Osasuna,Las Palmas,2,1,H,1.85,3.57,4.48
F1_2024-09-21_lille_strasbourg,F1,2024-09-21,16:00,2024-09-21 15:00:00+00:00,Lille,Strasbourg,3,3,D,1.57,4.32,5.74
I1_2024-09-21_juventus_napoli,I1,2024-09-21,17:00,2024-09-21 16:00:00+00:00,Juventus,Napoli,0,0,D,2.41,3.17,3.17
D1_2024-09-21_ein-frankfurt_m-gladbach,D1,2024-09-21,17:30,2024-09-21 16:30:00+00:00,Ein Frankfurt,M'gladbach,2,0,H,1.76,4.23,4.22
E0_2024-09-21_crystal-palace_man-united,E0,2024-09-21,17:30,2024-09-21 16:30:00+00:00,Crystal Palace,Man United,0,0,D,2.85,3.58,2.44
SP1_2024-09-21_valencia_girona,SP1,2024-09-21,17:30,2024-09-21 16:30:00+00:00,Valencia,Girona,2,0,H,2.57,3.18,2.98
F1_2024-09-21_rennes_lens,F1,2024-09-21,18:00,2024-09-21 17:00:00+00:00,Rennes,Lens,1,1,D,2.38,3.44,2.98
I1_2024-09-21_lecce_parma,I1,2024-09-21,19:45,2024-09-21 18:45:00+00:00,Lecce,Parma,2,2,D,2.11,3.47,3.55
F1_2024-09-21_reims_paris-sg,F1,2024-09-21,20:00,2024-09-21 19:00:00+00:00,Reims,Paris SG,1,1,D,7.37,5.02,1.4
SP1_2024-09-21_real-madrid_espanol,SP1,2024-09-21,20:00,2024-09-21 19:00:00+00:00,Real Madrid,Espanol,4,1,H,1.12,9.28,20.24
I1_2024-09-22_fiorentina_lazio,I1,2024-09-22,11:30,2024-09-22 10:30:00+00:00,Fiorentina,Lazio,2,1,H,2.38,3.27,3.14
SP1_2024-09-22_getafe_leganes,SP1,2024-09-22,13:00,2024-09-22 12:00:00+00:00,Getafe,Leganes,1,1,D,2.05,2.78,5.08
E0_2024-09-22_brighton_nott-m-forest,E0,2024-09-22,14:00,2024-09-22 13:00:00+00:00,Brighton,Nott'm Forest,2,2,D,1.84,3.75,4.33
F1_2024-09-22_monaco_le-havre,F1,2024-09-22,14:00,2024-09-22 13:00:00+00:00,Monaco,Le Havre,3,1,H,1.42,4.74,7.55
I1_2024-09-22_monza_bologna,I1,2024-09-22,14:00,2024-09-22 13:00:00+00:00,Monza,Bologna,1,2,A,3.19,2.93,2.57
D1_2024-09-22_leverkusen_wolfsburg,D1,2024-09-22,14:30,2024-09-22 13:30:00+00:00,Leverkusen,Wolfsburg,4,3,H,1.27,6.27,10.09
SP1_2024-09-22_ath-bilbao_celta,SP1,2024-09-22,15:15,2024-09-22 14:15:00+00:00,Ath Bilbao,Celta,3,1,H,1.8,3.6,4.74
F1_2024-09-22_angers_nantes,F1,2024-09-22,16:00,2024-09-22 15:00:00+00:00,Angers,Nantes,1,1,D,3.19,3.18,2.4
F1_2024-09-22_brest_toulouse,F1,2024-09-22,16:00,2024-09-22 15:00:00+00:00,Brest,Toulouse,2,0,H,2.76,3.26,2.66
F1_2024-09-22_montpellier_auxerre,F1,2024-09-22,16:00,2024-09-22 15:00:00+00:00,Montpellier,Auxerre,3,2,H,2.13,3.57,3.4
D1_2024-09-22_stuttgart_dortmund,D1,2024-09-22,16:30,2024-09-22 15:30:00+00:00,Stuttgart,Dortmund,5,1,H,2.3,3.77,2.92
E0_2024-09-22_man-city_arsenal,E0,2024-09-22,16:30,2024-09-22 15:30:00+00:00,Man City,Arsenal,2,2,D,1.78,3.58,4.98
I1_2024-09-22_roma_udinese,I1,2024-09-22,17:00,2024-09-22 16:00:00+00:00,Roma,Udinese,3,0,H,1.69,4.0,4.94
SP1_2024-09-22_villarreal_barcelona,SP1,2024-09-22,17:30,2024-09-22 16:30:00+00:00,Villarreal,Barcelona,1,5,A,3.76,4.01,1.9
D1_2024-09-22_st-pauli_rb-leipzig,D1,2024-09-22,18:30,2024-09-22 17:30:00+00:00,St Pauli,RB Leipzig,0,0,D,5.12,4.1,1.65
F1_2024-09-22_lyon_marseille,F1,2024-09-22,19:45,2024-09-22 18:45:00+00:00,Lyon,Marseille,2,3,A,2.83,3.67,2.38
I1_2024-09-22_inter_milan,I1,2024-09-22,19:45,2024-09-22 18:45:00+00:00,Inter,Milan,1,2,A,1.69,3.88,5.17
SP1_2024-09-22_vallecano_ath-madrid,SP1,2024-09-22,20:00,2024-09-22 19:00:00+00:00,Vallecano,Ath Madrid,1,1,D,5.32,3.54,1.74
SP1_2024-09-23_betis_mallorca,SP1,2024-09-23,20:00,2024-09-23 19:00:00+00:00,Betis,Mallorca,1,2,A,1.86,3.18,5.16
SP1_2024-09-24_sevilla_valladolid,SP1,2024-09-24,18:00,2024-09-24 17:00:00+00:00,Sevilla,Valladolid,2,1,H,1.61,3.9,6.01
SP1_2024-09-24_valencia_osasuna,SP1,2024-09-24,18:00,2024-09-24 17:00:00+00:00,Valencia,Osasuna,0,0,D,2.0,3.14,4.43
I1_2024-09-24_atalanta_como,I1,2024-09-24,19:45,2024-09-24 18:45:00+00:00,Atalanta,Como,2,3,A,1.52,4.42,6.22
SP1_2024-09-24_real-madrid_alaves,SP1,2024-09-24,20:00,2024-09-24 19:00:00+00:00,Real Madrid,Alaves,3,2,H,1.16,7.96,18.08
SP1_2024-09-25_girona_vallecano,SP1,2024-09-25,18:00,2024-09-25 17:00:00+00:00,Girona,Vallecano,0,0,D,1.69,3.86,5.16
SP1_2024-09-25_barcelona_getafe,SP1,2024-09-25,20:00,2024-09-25 19:00:00+00:00,Barcelona,Getafe,1,0,H,1.25,6.22,11.87
SP1_2024-09-26_espanol_villarreal,SP1,2024-09-26,18:00,2024-09-26 17:00:00+00:00,Espanol,Villarreal,1,2,A,3.51,3.53,2.11
SP1_2024-09-26_las-palmas_betis,SP1,2024-09-26,18:00,2024-09-26 17:00:00+00:00,Las Palmas,Betis,1,1,D,3.63,3.34,2.13
SP1_2024-09-26_celta_ath-madrid,SP1,2024-09-26,20:00,2024-09-26 19:00:00+00:00,Celta,Ath Madrid,0,1,A,4.14,3.6,1.91
F1_2024-09-27_auxerre_brest,F1,2024-09-27,18:00,2024-09-27 17:00:00+00:00,Auxerre,Brest,3,0,H,3.01,3.33,2.42
D1_2024-09-27_dortmund_bochum,D1,2024-09-27,19:30,2024-09-27 18:30:00+00:00,Dortmund,Bochum,4,2,H,1.2,7.53,12.5
I1_2024-09-27_milan_lecce,I1,2024-09-27,19:45,2024-09-27 18:45:00+00:00,Milan,Lecce,3,0,H,1.29,5.9,9.91
F1_2024-09-27_paris-sg_rennes,F1,2024-09-27,20:00,2024-09-27 19:00:00+00:00,Paris SG,Rennes,3,1,H,1.41,4.97,7.49
SP1_2024-09-27_valladolid_mallorca,SP1,2024-09-27,20:00,2024-09-27 19:00:00+00:00,Valladolid,Mallorca,1,2,A,3.32,2.89,2.52
E0_2024-09-28_newcastle_man-city,E0,2024-09-28,12:30,2024-09-28 11:30:00+00:00,Newcastle,Man City,1,1,D,4.95,4.2,1.67
SP1_2024-09-28_getafe_alaves,SP1,2024-09-28,13:00,2024-09-28 12:00:00+00:00,Getafe,Alaves,2,0,H,2.53,2.74,3.51
I1_2024-09-28_udinese_inter,I1,2024-09-28,14:00,2024-09-28 13:00:00+00:00,Udinese,Inter,2,3,A,7.54,4.57,1.45
D1_2024-09-28_freiburg_st-pauli,D1,2024-09-28,14:30,2024-09-28 13:30:00+00:00,Freiburg,St Pauli,0,3,A,1.57,4.18,5.77
D1_2024-09-28_m-gladbach_union-berlin,D1,2024-09-28,14:30,2024-09-28 13:30:00+00:00,M'gladbach,Union Berlin,1,0,H,2.19,3.44,3.37
D1_2024-09-28_mainz_heidenheim,D1,2024-09-28,14:30,2024-09-28 13:30:00+00:00,Mainz,Heidenheim,0,2,A,1.85,3.67,4.35
D1_2024-09-28_rb-leipzig_augsburg,D1,2024-09-28,14:30,2024-09-28 13:30:00+00:00,RB Leipzig,Augsburg,4,0,H,1.5,4.77,5.92
D1_2024-09-28_wolfsburg_stuttgart,D1,2024-09-28,14:30,2024-09-28 13:30:00+00:00,Wolfsburg,Stuttgart,2,2,D,3.48,3.76,2.04
E0_2024-09-28_arsenal_leicester,E0,2024-09-28,15:00,2024-09-28 14:00:00+00:00,Arsenal,Leicester,4,2,H,1.2,7.13,15.65
E0_2024-09-28_brentford_west-ham,E0,2024-09-28,15:00,2024-09-28 14:00:00+00:00,Brentford,West Ham,1,1,D,2.23,3.57,3.2
E0_2024-09-28_chelsea_brighton,E0,2024-09-28,15:00,2024-09-28 14:00:00+00:00,Chelsea,Brighton,4,2,H,1.77,4.18,4.26
E0_2024-09-28_everton_crystal-palace,E0,2024-09-28,15:00,2024-09-28 14:00:00+00:00,Everton,Crystal Palace,2,1,H,2.75,3.34,2.65
E0_2024-09-28_nott-m-forest_fulham,E0,2024-09-28,15:00,2024-09-28 14:00:00+00:00,Nott'm Forest,Fulham,0,1,A,2.54,3.17,3.03
SP1_2024-09-28_vallecano_leganes,SP1,2024-09-28,15:15,2024-09-28 14:15:00+00:00,Vallecano,Leganes,1,1,D,1.87,3.12,5.33
F1_2024-09-28_lens_nice,F1,2024-09-28,16:00,2024-09-28 15:00:00+00:00,Lens,Nice,0,0,D,1.92,3.44,4.27
I1_2024-09-28_genoa_juventus,I1,2024-09-28,17:00,2024-09-28 16:00:00+00:00,Genoa,Juventus,0,3,A,5.3,3.33,1.8
D1_2024-09-28_bayern-munich_leverkusen,D1,2024-09-28,17:30,2024-09-28 16:30:00+00:00,Bayern Munich,Leverkusen,1,1,D,1.64,4.49,4.75
E0_2024-09-28_wolves_liverpool,E0,2024-09-28,17:30,2024-09-28 16:30:00+00:00,Wolves,Liverpool,1,2,A,8.71,5.91,1.32
SP1_2024-09-28_sociedad_valencia,SP1,2024-09-28,17:30,2024-09-28 16:30:00+00:00,Sociedad,Valencia,3,0,H,1.85,3.27,5.1
F1_2024-09-28_le-havre_lille,F1,2024-09-28,18:00,2024-09-28 17:00:00+00:00,Le Havre,Lille,0,3,A,4.24,3.5,1.91
I1_2024-09-28_bologna_atalanta,I1,2024-09-28,19:45,2024-09-28 18:45:00+00:00,Bologna,Atalanta,1,1,D,2.92,3.11,2.64
F1_2024-09-28_monaco_montpellier,F1,2024-09-28,20:00,2024-09-28 19:00:00+00:00,Monaco,Montpellier,2,1,H,1.26,6.35,10.11
SP1_2024-09-28_osasuna_barcelona,SP1,2024-09-28,20:00,2024-09-28 19:00:00+00:00,Osasuna,Barcelona,4,2,H,4.48,3.94,1.77
I1_2024-09-29_torino_lazio,I1,2024-09-29,11:30,2024-09-29 10:30:00+00:00,Torino,Lazio,2,3,A,3.09,3.08,2.53
SP1_2024-09-29_celta_girona,SP1,2024-09-29,13:00,2024-09-29 12:00:00+00:00,Celta,Girona,1,1,D,2.59,3.42,2.74
E0_2024-09-29_ipswich_aston-villa,E0,2024-09-29,14:00,2024-09-29 13:00:00+00:00,Ipswich,Aston Villa,2,2,D,3.65,3.58,2.06
F1_2024-09-29_toulouse_lyon,F1,2024-09-29,14:00,2024-09-29 13:00:00+00:00,Toulouse,Lyon,1,2,A,2.4,3.5,2.92
I1_2024-09-29_como_verona,I1,2024-09-29,14:00,2024-09-29 13:00:00+00:00,Como,Verona,3,2,H,1.92,3.39,4.39
I1_2024-09-29_roma_venezia,I1,2024-09-29,14:00,2024-09-29 13:00:00+00:00,Roma,Venezia,2,1,H,1.47,4.55,7.03
D1_2024-09-29_holstein-kiel_ein-frankfurt,D1,2024-09-29,14:30,2024-09-29 13:30:00+00:00,Holstein Kiel,Ein Frankfurt,2,4,A,3.66,3.86,1.96
SP1_2024-09-29_ath-bilbao_sevilla,SP1,2024-09-29,15:15,2024-09-29 14:15:00+00:00,Ath Bilbao,Sevilla,1,1,D,1.73,3.73,5.1
F1_2024-09-29_angers_reims,F1,2024-09-29,16:00,2024-09-29 15:00:00+00:00,Angers,Reims,1,3,A,3.65,3.23,2.17
F1_2024-09-29_nantes_st-etienne,F1,2024-09-29,16:00,2024-09-29 15:00:00+00:00,Nantes,St Etienne,2,2,D,1.75,3.74,4.83
D1_2024-09-29_hoffenheim_werder-bremen,D1,2024-09-29,16:30,2024-09-29 15:30:00+00:00,Hoffenheim,Werder Bremen,3,4,A,2.28,3.73,2.95
E0_2024-09-29_man-united_tottenham,E0,2024-09-29,16:30,2024-09-29 15:30:00+00:00,Man United,Tottenham,0,3,A,2.11,3.86,3.24
I1_2024-09-29_empoli_fiorentina,I1,2024-09-29,17:00,2024-09-29 16:00:00+00:00,Empoli,Fiorentina,0,0,D,3.45,3.28,2.21
SP1_2024-09-29_betis_espanol,SP1,2024-09-29,17:30,2024-09-29 16:30:00+00:00,Betis,Espanol,1,0,H,1.51,4.17,6.86
F1_2024-09-29_strasbourg_marseille,F1,2024-09-29,19:45,2024-09-29 18:45:00+00:00,Strasbourg,Marseille,1,0,H,3.18,3.69,2.17
I1_2024-09-29_napoli_monza,I1,2024-09-29,19:45,2024-09-29 18:45:00+00:00,Napoli,Monza,2,0,H,1.3,5.51,10.54
SP1_2024-09-29_ath-madrid_real-madrid,SP1,2024-09-29,20:00,2024-09-29 19:00:00+00:00,Ath Madrid,Real Madrid,1,1,D,2.86,3.2,2.62
I1_2024-09-30_parma_cagliari,I1,2024-09-30,19:45,2024-09-30 18:45:00+00:00,Parma,Cagliari,2,3,A,2.01,3.59,3.65
E0_2024-09-30_bournemouth_southampton,E0,2024-09-30,20:00,2024-09-30 19:00:00+00:00,Bournemouth,Southampton,3,1,H,1.52,4.52,6.1
SP1_2024-09-30_villarreal_las-palmas,SP1,2024-09-30,20:00,2024-09-30 19:00:00+00:00,Villarreal,Las Palmas,3,1,H,1.5,4.76,5.92
I1_2024-10-04_napoli_como,I1,2024-10-04,17:30,2024-10-04 16:30:00+00:00,Napoli,Como,3,1,H,1.51,4.39,6.55
D1_2024-10-04_augsburg_m-gladbach,D1,2024-10-04,19:30,2024-10-04 18:30:00+00:00,Augsburg,M'gladbach,2,1,H,2.41,3.7,2.8
F1_2024-10-04_marseille_angers,F1,2024-10-04,19:45,2024-10-04 18:45:00+00:00,Marseille,Angers,1,1,D,1.27,5.94,10.92
I1_2024-10-04_verona_venezia,I1,2024-10-04,19:45,2024-10-04 18:45:00+00:00,Verona,Venezia,2,1,H,2.57,3.19,2.94
SP1_2024-10-04_leganes_valencia,SP1,2024-10-04,20:00,2024-10-04 19:00:00+00:00,Leganes,Valencia,0,0,D,2.96,2.75,2.9
E0_2024-10-05_crystal-palace_liverpool,E0,2024-10-05,12:30,2024-10-05 11:30:00+00:00,Crystal Palace,Liverpool,0,1,A,5.03,4.1,1.67
SP1_2024-10-05_espanol_mallorca,SP1,2024-10-05,13:00,2024-10-05 12:00:00+00:00,Espanol,Mallorca,2,1,H,3.63,2.95,2.33
I1_2024-10-05_udinese_lecce,I1,2024-10-05,14:00,2024-10-05 13:00:00+00:00,Udinese,Lecce,1,0,H,2.6,2.97,3.06
D1_2024-10-05_bochum_wolfsburg,D1,2024-10-05,14:30,2024-10-05 13:30:00+00:00,Bochum,Wolfsburg,1,3,A,3.04,3.69,2.23
D1_2024-10-05_leverkusen_holstein-kiel,D1,2024-10-05,14:30,2024-10-05 13:30:00+00:00,Leverkusen,Holstein Kiel,2,2,D,1.09,12.08,26.95
D1_2024-10-05_union-berlin_dortmund,D1,2024-10-05,14:30,2024-10-05 13:30:00+00:00,Union Berlin,Dortmund,2,1,H,3.71,3.57,2.02
D1_2024-10-05_werder-bremen_freiburg,D1,2024-10-05,14:30,2024-10-05 13:30:00+00:00,Werder Bremen,Freiburg,0,1,A,2.69,3.5,2.59
E0_2024-10-05_arsenal_southampton,E0,2024-10-05,15:00,2024-10-05 14:00:00+00:00,Arsenal,Southampton,3,1,H,1.18,7.99,15.31
E0_2024-10-05_brentford_wolves,E0,2024-10-05,15:00,2024-10-05 14:00:00+00:00,Brentford,Wolves,5,3,H,2.05,3.6,3.57
E0_2024-10-05_leicester_bournemouth,E0,2024-10-05,15:00,2024-10-05 14:00:00+00:00,Leicester,Bournemouth,1,0,H,3.5,3.79,2.04
E0_2024-10-05_man-city_fulham,E0,2024-10-05,15:00,2024-10-05 14:00:00+00:00,Man City,Fulham,3,2,H,1.26,6.4,10.93
E0_2024-10-05_west-ham_ipswich,E0,2024-10-05,15:00,2024-10-05 14:00:00+00:00,West Ham,Ipswich,4,1,H,1.91,3.79,3.98
SP1_2024-10-05_getafe_osasuna,SP1,2024-10-05,15:15,2024-10-05 14:15:00+00:00,Getafe,Osasuna,1,1,D,2.15,3.04,3.99
F1_2024-10-05_st-etienne_auxerre,F1,2024-10-05,16:00,2024-10-05 15:00:00+00:00,St Etienne,Auxerre,3,1,H,3.04,3.43,2.35
I1_2024-10-05_atalanta_genoa,I1,2024-10-05,17:00,2024-10-05 16:00:00+00:00,Atalanta,Genoa,5,1,H,1.43,4.77,7.35
D1_2024-10-05_st-pauli_mainz,D1,2024-10-05,17:30,2024-10-05 16:30:00+00:00,St Pauli,Mainz,0,3,A,2.18,3.42,3.44
E0_2024-10-05_everton_newcastle,E0,2024-10-05,17:30,2024-10-05 16:30:00+00:00,Everton,Newcastle,0,0,D,3.67,3.74,1.98
SP1_2024-10-05_las-palmas_celta,SP1,2024-10-05,17:30,2024-10-05 16:30:00+00:00,Las Palmas,Celta,0,1,A,3.82,3.6,1.99
SP1_2024-10-05_valladolid_vallecano,SP1,2024-10-05,17:30,2024-10-05 16:30:00+00:00,Valladolid,Vallecano,1,2,A,3.4,3.0,2.41
F1_2024-10-05_lille_toulouse,F1,2024-10-05,18:00,2024-10-05 17:00:00+00:00,Lille,Toulouse,2,1,H,1.78,3.78,4.56
I1_2024-10-05_inter_torino,I1,2024-10-05,19:45,2024-10-05 18:45:00+00:00,Inter,Torino,3,2,H,1.32,5.3,9.83
F1_2024-10-05_rennes_monaco,F1,2024-10-05,20:00,2024-10-05 19:00:00+00:00,Rennes,Monaco,1,2,A,2.89,3.45,2.46
SP1_2024-10-05_real-madrid_villarreal,SP1,2024-10-05,20:00,2024-10-05 19:00:00+00:00,Real Madrid,Villarreal,2,0,H,1.27,6.44,10.08
I1_2024-10-06_juventus_cagliari,I1,2024-10-06,11:30,2024-10-06 10:30:00+00:00,Juventus,Cagliari,1,1,D,1.49,4.27,7.11
SP1_2024-10-06_girona_ath-bilbao,SP1,2024-10-06,13:00,2024-10-06 12:00:00+00:00,Girona,Ath Bilbao,2,1,H,2.38,3.28,3.12
E0_2024-10-06_aston-villa_man-united,E0,2024-10-06,14:00,2024-10-06 13:00:00+00:00,Aston Villa,Man United,0,0,D,2.2,3.86,3.06
E0_2024-10-06_chelsea_nott-m-forest,E0,2024-10-06,14:00,2024-10-06 13:00:00+00:00,Chelsea,Nott'm Forest,1,1,D,1.5,4.6,6.34
F1_2024-10-06_lyon_nantes,F1,2024-10-06,14:00,2024-10-06 13:00:00+00:00,Lyon,Nantes,2,0,H,1.7,3.94,4.95
I1_2024-10-06_bologna_parma,I1,2024-10-06,14:00,2024-10-06 13:00:00+00:00,Bologna,Parma,0,0,D,1.99,3.6,3.77
I1_2024-10-06_lazio_empoli,I1,2024-10-06,14:00,2024-10-06 13:00:00+00:00,Lazio,Empoli,2,1,H,1.6,3.95,6.08
D1_2024-10-06_heidenheim_rb-leipzig,D1,2024-10-06,14:30,2024-10-06 13:30:00+00:00,Heidenheim,RB Leipzig,0,1,A,4.78,4.05,1.7
SP1_2024-10-06_alaves_barcelona,SP1,2024-10-06,15:15,2024-10-06 14:15:00+00:00,Alaves,Barcelona,0,3,A,4.65,4.16,1.7
F1_2024-10-06_brest_le-havre,F1,2024-10-06,16:00,2024-10-06 15:00:00+00:00,Brest,Le Havre,2,0,H,1.83,3.55,4.58
F1_2024-10-06_reims_montpellier,F1,2024-10-06,16:00,2024-10-06 15:00:00+00:00,Reims,Montpellier,4,2,H,1.66,4.14,4.9
F1_2024-10-06_strasbourg_lens,F1,2024-10-06,16:00,2024-10-06 15:00:00+00:00,Strasbourg,Lens,2,2,D,2.72,3.41,2.6
D1_2024-10-06_ein-frankfurt_bayern-munich,D1,2024-10-06,16:30,2024-10-06 15:30:00+00:00,Ein Frankfurt,Bayern Munich,3,3,D,5.61,4.71,1.53
E0_2024-10-06_brighton_tottenham,E0,2024-10-06,16:30,2024-10-06 15:30:00+00:00,Brighton,Tottenham,3,2,H,2.89,3.93,2.27
I1_2024-10-06_monza_roma,I1,2024-10-06,17:00,2024-10-06 16:00:00+00:00,Monza,Roma,1,1,D,4.08,3.32,2.0
SP1_2024-10-06_sevilla_betis,SP1,2024-10-06,17:30,2024-10-06 16:30:00+00:00,Sevilla,Betis,1,0,H,2.72,3.19,2.76
